mu_B,pressure,energy_density
1030.60000,13.36159,213.11178
1030.70000,13.38358,213.23141
1030.80000,13.40557,213.35091
1030.90000,13.42757,213.47039
1031.00000,13.44959,213.58981
1031.10000,13.47161,213.70916
1031.20000,13.49365,213.82843
1031.30000,13.51570,213.94767
1031.40000,13.53776,214.06685
1031.50000,13.55984,214.18595
1031.60000,13.58192,214.30498
1031.70000,13.60402,214.42392
1031.80000,13.62613,214.54282
1031.90000,13.64825,214.66167
1032.00000,13.67038,214.78049
1032.10000,13.69252,214.89921
1032.20000,13.71467,215.01783
1032.30000,13.73684,215.13638
1032.40000,13.75902,215.25485
1032.50000,13.78121,215.37330
1032.60000,13.80340,215.49162
1032.70000,13.82562,215.60989
1032.80000,13.84784,215.72811
1032.90000,13.87007,215.84632
1033.00000,13.89232,215.96450
1033.10000,13.91458,216.08257
1033.20000,13.93684,216.20054
1033.30000,13.95912,216.31841
1033.40000,13.98142,216.43622
1033.50000,14.00372,216.55397
1033.60000,14.02603,216.67164
1033.70000,14.04836,216.78927
1033.80000,14.07070,216.90686
1033.90000,14.09304,217.02447
1034.00000,14.11540,217.14196
1034.10000,14.13777,217.25939
1034.20000,14.16016,217.37673
1034.30000,14.18255,217.49399
1034.40000,14.20496,217.61119
1034.50000,14.22737,217.72838
1034.60000,14.24980,217.84550
1034.70000,14.27224,217.96253
1034.80000,14.29469,218.07955
1034.90000,14.31715,218.19647
1035.00000,14.33962,218.31327
1035.10000,14.36211,218.42999
1035.20000,14.38460,218.54666
1035.30000,14.40711,218.66327
1035.40000,14.42963,218.77984
1035.50000,14.45216,218.89639
1035.60000,14.47470,219.01288
1035.70000,14.49725,219.12934
1035.80000,14.51981,219.24569
1035.90000,14.54239,219.36193
1036.00000,14.56497,219.47814
1036.10000,14.58757,219.59426
1036.20000,14.61018,219.71037
1036.30000,14.63280,219.82636
1036.40000,14.65543,219.94233
1036.50000,14.67807,220.05824
1036.60000,14.70072,220.17415
1036.70000,14.72338,220.28996
1036.80000,14.74606,220.40565
1036.90000,14.76875,220.52130
1037.00000,14.79144,220.63687
1037.10000,14.81415,220.75244
1037.20000,14.83687,220.86796
1037.30000,14.85960,220.98336
1037.40000,14.88234,221.09875
1037.50000,14.90510,221.21408
1037.60000,14.92786,221.32941
1037.70000,14.95064,221.44461
1037.80000,14.97342,221.55974
1037.90000,14.99622,221.67481
1038.00000,15.01903,221.78983
1038.10000,15.04185,221.90482
1038.20000,15.06468,222.01972
1038.30000,15.08752,222.13451
1038.40000,15.11037,222.24932
1038.50000,15.13324,222.36404
1038.60000,15.15611,222.47873
1038.70000,15.17900,222.59331
1038.80000,15.20189,222.70783
1038.90000,15.22480,222.82229
1039.00000,15.24772,222.93675
1039.10000,15.27065,223.05109
1039.20000,15.29359,223.16538
1039.30000,15.31654,223.27965
1039.40000,15.33951,223.39386
1039.50000,15.36248,223.50802
1039.60000,15.38546,223.62211
1039.70000,15.40846,223.73613
1039.80000,15.43147,223.85009
1039.90000,15.45448,223.96401
1040.00000,15.47751,224.07790
1040.10000,15.50055,224.19170
1040.20000,15.52360,224.30546
1040.30000,15.54667,224.41920
1040.40000,15.56974,224.53282
1040.50000,15.59282,224.64642
1040.60000,15.61592,224.75991
1040.70000,15.63902,224.87335
1040.80000,15.66214,224.98675
1040.90000,15.68526,225.10010
1041.00000,15.70840,225.21337
1041.10000,15.73155,225.32661
1041.20000,15.75471,225.43981
1041.30000,15.77788,225.55297
1041.40000,15.80106,225.66603
1041.50000,15.82425,225.77902
1041.60000,15.84746,225.89196
1041.70000,15.87067,226.00483
1041.80000,15.89390,226.11759
1041.90000,15.91713,226.23034
1042.00000,15.94038,226.34302
1042.10000,15.96364,226.45569
1042.20000,15.98690,226.56832
1042.30000,16.01018,226.68091
1042.40000,16.03347,226.79346
1042.50000,16.05677,226.90596
1042.60000,16.08008,227.01842
1042.70000,16.10341,227.13081
1042.80000,16.12674,227.24309
1042.90000,16.15008,227.35533
1043.00000,16.17344,227.46748
1043.10000,16.19680,227.57956
1043.20000,16.22018,227.69159
1043.30000,16.24356,227.80355
1043.40000,16.26696,227.91552
1043.50000,16.29037,228.02745
1043.60000,16.31379,228.13936
1043.70000,16.33722,228.25124
1043.80000,16.36066,228.36305
1043.90000,16.38411,228.47478
1044.00000,16.40757,228.58644
1044.10000,16.43104,228.69804
1044.20000,16.45452,228.80954
1044.30000,16.47802,228.92099
1044.40000,16.50152,229.03241
1044.50000,16.52504,229.14377
1044.60000,16.54856,229.25511
1044.70000,16.57210,229.36643
1044.80000,16.59565,229.47770
1044.90000,16.61920,229.58888
1045.00000,16.64277,229.70001
1045.10000,16.66635,229.81107
1045.20000,16.68994,229.92207
1045.30000,16.71354,230.03303
1045.40000,16.73715,230.14393
1045.50000,16.76077,230.25476
1045.60000,16.78440,230.36556
1045.70000,16.80805,230.47637
1045.80000,16.83170,230.58710
1045.90000,16.85536,230.69773
1046.00000,16.87904,230.80835
1046.10000,16.90272,230.91887
1046.20000,16.92642,231.02938
1046.30000,16.95012,231.13982
1046.40000,16.97384,231.25024
1046.50000,16.99757,231.36060
1046.60000,17.02130,231.47091
1046.70000,17.04505,231.58118
1046.80000,17.06881,231.69137
1046.90000,17.09258,231.80151
1047.00000,17.11636,231.91160
1047.10000,17.14015,232.02161
1047.20000,17.16395,232.13157
1047.30000,17.18776,232.24148
1047.40000,17.21158,232.35145
1047.50000,17.23542,232.46133
1047.60000,17.25926,232.57114
1047.70000,17.28311,232.68088
1047.80000,17.30697,232.79059
1047.90000,17.33085,232.90026
1048.00000,17.35473,233.00984
1048.10000,17.37863,233.11936
1048.20000,17.40253,233.22879
1048.30000,17.42645,233.33822
1048.40000,17.45038,233.44766
1048.50000,17.47431,233.55696
1048.60000,17.49826,233.66627
1048.70000,17.52222,233.77555
1048.80000,17.54619,233.88477
1048.90000,17.57016,233.99397
1049.00000,17.59415,234.10310
1049.10000,17.61815,234.21215
1049.20000,17.64216,234.32116
1049.30000,17.66618,234.43013
1049.40000,17.69021,234.53901
1049.50000,17.71425,234.64783
1049.60000,17.73830,234.75667
1049.70000,17.76237,234.86541
1049.80000,17.78644,234.97411
1049.90000,17.81052,235.08277
1050.00000,17.83461,235.19140
1050.10000,17.85871,235.29999
1050.20000,17.88283,235.40854
1050.30000,17.90695,235.51701
1050.40000,17.93109,235.62544
1050.50000,17.95523,235.73383
1050.60000,17.97938,235.84216
1050.70000,18.00355,235.95043
1050.80000,18.02772,236.05866
1050.90000,18.05191,236.16683
1051.00000,18.07611,236.27495
1051.10000,18.10031,236.38304
1051.20000,18.12453,236.49109
1051.30000,18.14875,236.59911
1051.40000,18.17299,236.70706
1051.50000,18.19724,236.81495
1051.60000,18.22150,236.92283
1051.70000,18.24576,237.03067
1051.80000,18.27004,237.13844
1051.90000,18.29433,237.24616
1052.00000,18.31863,237.35388
1052.10000,18.34294,237.46155
1052.20000,18.36726,237.56917
1052.30000,18.39158,237.67673
1052.40000,18.41592,237.78421
1052.50000,18.44027,237.89165
1052.60000,18.46463,237.99904
1052.70000,18.48900,238.10634
1052.80000,18.51338,238.21356
1052.90000,18.53777,238.32079
1053.00000,18.56217,238.42802
1053.10000,18.58658,238.53522
1053.20000,18.61101,238.64233
1053.30000,18.63544,238.74941
1053.40000,18.65988,238.85643
1053.50000,18.68433,238.96343
1053.60000,18.70879,239.07036
1053.70000,18.73326,239.17719
1053.80000,18.75774,239.28401
1053.90000,18.78224,239.39082
1054.00000,18.80674,239.49767
1054.10000,18.83125,239.60443
1054.20000,18.85577,239.71112
1054.30000,18.88030,239.81771
1054.40000,18.90485,239.92426
1054.50000,18.92940,240.03086
1054.60000,18.95396,240.13737
1054.70000,18.97853,240.24378
1054.80000,19.00312,240.35022
1054.90000,19.02771,240.45655
1055.00000,19.05231,240.56291
1055.10000,19.07693,240.66917
1055.20000,19.10155,240.77543
1055.30000,19.12618,240.88155
1055.40000,19.15083,240.98765
1055.50000,19.17548,241.09378
1055.60000,19.20014,241.19983
1055.70000,19.22482,241.30582
1055.80000,19.24950,241.41179
1055.90000,19.27419,241.51768
1056.00000,19.29890,241.62361
1056.10000,19.32361,241.72948
1056.20000,19.34833,241.83535
1056.30000,19.37307,241.94108
1056.40000,19.39781,242.04676
1056.50000,19.42257,242.15242
1056.60000,19.44733,242.25806
1056.70000,19.47210,242.36363
1056.80000,19.49689,242.46922
1056.90000,19.52168,242.57470
1057.00000,19.54648,242.68019
1057.10000,19.57130,242.78562
1057.20000,19.59612,242.89101
1057.30000,19.62095,242.99630
1057.40000,19.64580,243.10153
1057.50000,19.67065,243.20675
1057.60000,19.69551,243.31198
1057.70000,19.72039,243.41715
1057.80000,19.74527,243.52230
1057.90000,19.77016,243.62737
1058.00000,19.79507,243.73239
1058.10000,19.81998,243.83735
1058.20000,19.84490,243.94224
1058.30000,19.86984,244.04709
1058.40000,19.89478,244.15192
1058.50000,19.91973,244.25671
1058.60000,19.94469,244.36153
1058.70000,19.96967,244.46626
1058.80000,19.99465,244.57089
1058.90000,20.01964,244.67553
1059.00000,20.04464,244.78011
1059.10000,20.06966,244.88468
1059.20000,20.09468,244.98920
1059.30000,20.11971,245.09372
1059.40000,20.14475,245.19820
1059.50000,20.16980,245.30261
1059.60000,20.19486,245.40704
1059.70000,20.21994,245.51132
1059.80000,20.24502,245.61552
1059.90000,20.27011,245.71974
1060.00000,20.29521,245.82392
1060.10000,20.32032,245.92806
1060.20000,20.34544,246.03215
1060.30000,20.37057,246.13627
1060.40000,20.39571,246.24031
1060.50000,20.42086,246.34430
1060.60000,20.44602,246.44823
1060.70000,20.47119,246.55208
1060.80000,20.49637,246.65595
1060.90000,20.52156,246.75979
1061.00000,20.54675,246.86360
1061.10000,20.57196,246.96739
1061.20000,20.59718,247.07120
1061.30000,20.62241,247.17494
1061.40000,20.64765,247.27856
1061.50000,20.67290,247.38212
1061.60000,20.69815,247.48556
1061.70000,20.72342,247.58900
1061.80000,20.74870,247.69248
1061.90000,20.77398,247.79594
1062.00000,20.79928,247.89938
1062.10000,20.82459,248.00283
1062.20000,20.84990,248.10625
1062.30000,20.87523,248.20957
1062.40000,20.90056,248.31278
1062.50000,20.92591,248.41599
1062.60000,20.95126,248.51910
1062.70000,20.97663,248.62223
1062.80000,21.00200,248.72533
1062.90000,21.02738,248.82841
1063.00000,21.05278,248.93145
1063.10000,21.07818,249.03444
1063.20000,21.10359,249.13736
1063.30000,21.12902,249.24019
1063.40000,21.15445,249.34297
1063.50000,21.17989,249.44574
1063.60000,21.20534,249.54850
1063.70000,21.23080,249.65119
1063.80000,21.25627,249.75390
1063.90000,21.28175,249.85663
1064.00000,21.30724,249.95930
1064.10000,21.33274,250.06189
1064.20000,21.35825,250.16447
1064.30000,21.38377,250.26696
1064.40000,21.40930,250.36944
1064.50000,21.43484,250.47187
1064.60000,21.46039,250.57430
1064.70000,21.48595,250.67662
1064.80000,21.51151,250.77894
1064.90000,21.53709,250.88121
1065.00000,21.56268,250.98344
1065.10000,21.58827,251.08565
1065.20000,21.61388,251.18784
1065.30000,21.63949,251.28990
1065.40000,21.66512,251.39199
1065.50000,21.69075,251.49409
1065.60000,21.71640,251.59607
1065.70000,21.74205,251.69804
1065.80000,21.76771,251.79993
1065.90000,21.79339,251.90183
1066.00000,21.81907,252.00369
1066.10000,21.84476,252.10557
1066.20000,21.87046,252.20739
1066.30000,21.89617,252.30915
1066.40000,21.92189,252.41088
1066.50000,21.94762,252.51263
1066.60000,21.97336,252.61426
1066.70000,21.99911,252.71586
1066.80000,22.02487,252.81735
1066.90000,22.05064,252.91883
1067.00000,22.07641,253.02027
1067.10000,22.10220,253.12174
1067.20000,22.12800,253.22317
1067.30000,22.15380,253.32465
1067.40000,22.17962,253.42607
1067.50000,22.20544,253.52750
1067.60000,22.23128,253.62879
1067.70000,22.25712,253.73000
1067.80000,22.28298,253.83114
1067.90000,22.30884,253.93227
1068.00000,22.33471,254.03336
1068.10000,22.36059,254.13449
1068.20000,22.38648,254.23555
1068.30000,22.41239,254.33665
1068.40000,22.43830,254.43769
1068.50000,22.46422,254.53863
1068.60000,22.49015,254.63952
1068.70000,22.51608,254.74041
1068.80000,22.54203,254.84130
1068.90000,22.56799,254.94214
1069.00000,22.59396,255.04290
1069.10000,22.61993,255.14370
1069.20000,22.64592,255.24440
1069.30000,22.67191,255.34510
1069.40000,22.69792,255.44572
1069.50000,22.72393,255.54623
1069.60000,22.74996,255.64677
1069.70000,22.77599,255.74733
1069.80000,22.80203,255.84783
1069.90000,22.82808,255.94831
1070.00000,22.85414,256.04869
1070.10000,22.88021,256.14914
1070.20000,22.90629,256.24953
1070.30000,22.93238,256.34991
1070.40000,22.95848,256.45023
1070.50000,22.98459,256.55050
1070.60000,23.01071,256.65076
1070.70000,23.03683,256.75098
1070.80000,23.06297,256.85113
1070.90000,23.08911,256.95121
1071.00000,23.11527,257.05121
1071.10000,23.14143,257.15124
1071.20000,23.16761,257.25125
1071.30000,23.19379,257.35125
1071.40000,23.21998,257.45122
1071.50000,23.24618,257.55116
1071.60000,23.27239,257.65110
1071.70000,23.29861,257.75093
1071.80000,23.32484,257.85075
1071.90000,23.35108,257.95051
1072.00000,23.37733,258.05025
1072.10000,23.40359,258.14993
1072.20000,23.42985,258.24957
1072.30000,23.45613,258.34919
1072.40000,23.48241,258.44882
1072.50000,23.50871,258.54843
1072.60000,23.53501,258.64805
1072.70000,23.56132,258.74756
1072.80000,23.58765,258.84710
1072.90000,23.61398,258.94652
1073.00000,23.64032,259.04586
1073.10000,23.66667,259.14518
1073.20000,23.69303,259.24449
1073.30000,23.71940,259.34380
1073.40000,23.74578,259.44314
1073.50000,23.77216,259.54242
1073.60000,23.79856,259.64169
1073.70000,23.82496,259.74087
1073.80000,23.85138,259.84002
1073.90000,23.87780,259.93906
1074.00000,23.90424,260.03812
1074.10000,23.93068,260.13720
1074.20000,23.95713,260.23623
1074.30000,23.98359,260.33520
1074.40000,24.01006,260.43416
1074.50000,24.03654,260.53306
1074.60000,24.06303,260.63193
1074.70000,24.08953,260.73076
1074.80000,24.11603,260.82956
1074.90000,24.14255,260.92832
1075.00000,24.16908,261.02716
1075.10000,24.19561,261.12591
1075.20000,24.22215,261.22465
1075.30000,24.24871,261.32332
1075.40000,24.27527,261.42195
1075.50000,24.30184,261.52059
1075.60000,24.32842,261.61915
1075.70000,24.35501,261.71768
1075.80000,24.38161,261.81620
1075.90000,24.40822,261.91463
1076.00000,24.43483,262.01307
1076.10000,24.46146,262.11140
1076.20000,24.48809,262.20981
1076.30000,24.51474,262.30813
1076.40000,24.54139,262.40647
1076.50000,24.56806,262.50480
1076.60000,24.59473,262.60305
1076.70000,24.62141,262.70130
1076.80000,24.64810,262.79950
1076.90000,24.67480,262.89760
1077.00000,24.70151,262.99570
1077.10000,24.72822,263.09375
1077.20000,24.75495,263.19185
1077.30000,24.78168,263.28990
1077.40000,24.80843,263.38792
1077.50000,24.83518,263.48586
1077.60000,24.86195,263.58376
1077.70000,24.88872,263.68171
1077.80000,24.91550,263.77955
1077.90000,24.94229,263.87736
1078.00000,24.96909,263.97520
1078.10000,24.99590,264.07301
1078.20000,25.02271,264.17075
1078.30000,25.04954,264.26848
1078.40000,25.07638,264.36616
1078.50000,25.10322,264.46382
1078.60000,25.13007,264.56145
1078.70000,25.15694,264.65906
1078.80000,25.18381,264.75663
1078.90000,25.21069,264.85419
1079.00000,25.23758,264.95169
1079.10000,25.26448,265.04916
1079.20000,25.29139,265.14653
1079.30000,25.31830,265.24395
1079.40000,25.34523,265.34134
1079.50000,25.37216,265.43864
1079.60000,25.39911,265.53600
1079.70000,25.42606,265.63333
1079.80000,25.45302,265.73065
1079.90000,25.47999,265.82791
1080.00000,25.50697,265.92513
1080.10000,25.53396,266.02234
1080.20000,25.56096,266.11948
1080.30000,25.58797,266.21658
1080.40000,25.61498,266.31366
1080.50000,25.64201,266.41070
1080.60000,25.66904,266.50783
1080.70000,25.69609,266.60483
1080.80000,25.72314,266.70175
1080.90000,25.75020,266.79866
1081.00000,25.77727,266.89558
1081.10000,25.80435,266.99248
1081.20000,25.83143,267.08934
1081.30000,25.85853,267.18612
1081.40000,25.88564,267.28293
1081.50000,25.91275,267.37975
1081.60000,25.93987,267.47652
1081.70000,25.96701,267.57321
1081.80000,25.99415,267.66983
1081.90000,26.02130,267.76645
1082.00000,26.04846,267.86308
1082.10000,26.07563,267.95968
1082.20000,26.10280,268.05622
1082.30000,26.12999,268.15270
1082.40000,26.15718,268.24916
1082.50000,26.18439,268.34565
1082.60000,26.21160,268.44210
1082.70000,26.23882,268.53854
1082.80000,26.26605,268.63494
1082.90000,26.29329,268.73126
1083.00000,26.32054,268.82764
1083.10000,26.34780,268.92394
1083.20000,26.37506,269.02023
1083.30000,26.40234,269.11648
1083.40000,26.42962,269.21271
1083.50000,26.45692,269.30892
1083.60000,26.48422,269.40509
1083.70000,26.51153,269.50122
1083.80000,26.53885,269.59730
1083.90000,26.56618,269.69332
1084.00000,26.59351,269.78939
1084.10000,26.62086,269.88537
1084.20000,26.64821,269.98137
1084.30000,26.67558,270.07739
1084.40000,26.70295,270.17336
1084.50000,26.73033,270.26929
1084.60000,26.75772,270.36516
1084.70000,26.78512,270.46103
1084.80000,26.81253,270.55682
1084.90000,26.83995,270.65259
1085.00000,26.86737,270.74833
1085.10000,26.89481,270.84405
1085.20000,26.92225,270.93974
1085.30000,26.94970,271.03543
1085.40000,26.97716,271.13108
1085.50000,27.00463,271.22670
1085.60000,27.03211,271.32230
1085.70000,27.05960,271.41789
1085.80000,27.08709,271.51341
1085.90000,27.11460,271.60894
1086.00000,27.14211,271.70447
1086.10000,27.16964,271.79996
1086.20000,27.19717,271.89541
1086.30000,27.22471,271.99082
1086.40000,27.25226,272.08616
1086.50000,27.27981,272.18152
1086.60000,27.30738,272.27686
1086.70000,27.33496,272.37218
1086.80000,27.36254,272.46744
1086.90000,27.39013,272.56268
1087.00000,27.41773,272.65790
1087.10000,27.44534,272.75307
1087.20000,27.47296,272.84823
1087.30000,27.50059,272.94335
1087.40000,27.52823,273.03844
1087.50000,27.55587,273.13354
1087.60000,27.58353,273.22864
1087.70000,27.61119,273.32367
1087.80000,27.63886,273.41868
1087.90000,27.66654,273.51361
1088.00000,27.69423,273.60856
1088.10000,27.72193,273.70350
1088.20000,27.74963,273.79842
1088.30000,27.77735,273.89330
1088.40000,27.80507,273.98816
1088.50000,27.83280,274.08302
1088.60000,27.86055,274.17784
1088.70000,27.88830,274.27259
1088.80000,27.91605,274.36735
1088.90000,27.94382,274.46203
1089.00000,27.97160,274.55674
1089.10000,27.99938,274.65139
1089.20000,28.02718,274.74599
1089.30000,28.05498,274.84056
1089.40000,28.08279,274.93514
1089.50000,28.11061,275.02974
1089.60000,28.13844,275.12425
1089.70000,28.16627,275.21875
1089.80000,28.19412,275.31326
1089.90000,28.22197,275.40771
1090.00000,28.24984,275.50215
1090.10000,28.27771,275.59653
1090.20000,28.30559,275.69088
1090.30000,28.33348,275.78522
1090.40000,28.36137,275.87956
1090.50000,28.38928,275.97392
1090.60000,28.41719,276.06821
1090.70000,28.44512,276.16243
1090.80000,28.47305,276.25668
1090.90000,28.50099,276.35089
1091.00000,28.52894,276.44505
1091.10000,28.55690,276.53916
1091.20000,28.58486,276.63326
1091.30000,28.61284,276.72731
1091.40000,28.64082,276.82140
1091.50000,28.66882,276.91552
1091.60000,28.69682,277.00954
1091.70000,28.72483,277.10347
1091.80000,28.75285,277.19743
1091.90000,28.78087,277.29139
1092.00000,28.80891,277.38530
1092.10000,28.83695,277.47919
1092.20000,28.86500,277.57307
1092.30000,28.89307,277.66691
1092.40000,28.92114,277.76079
1092.50000,28.94921,277.85464
1092.60000,28.97730,277.94840
1092.70000,29.00540,278.04216
1092.80000,29.03350,278.13588
1092.90000,29.06161,278.22960
1093.00000,29.08973,278.32324
1093.10000,29.11786,278.41686
1093.20000,29.14600,278.51049
1093.30000,29.17415,278.60405
1093.40000,29.20231,278.69761
1093.50000,29.23047,278.79115
1093.60000,29.25864,278.88469
1093.70000,29.28682,278.97820
1093.80000,29.31501,279.07164
1093.90000,29.34321,279.16509
1094.00000,29.37142,279.25850
1094.10000,29.39963,279.35193
1094.20000,29.42786,279.44533
1094.30000,29.45609,279.53865
1094.40000,29.48433,279.63193
1094.50000,29.51258,279.72520
1094.60000,29.54084,279.81848
1094.70000,29.56911,279.91171
1094.80000,29.59738,280.00493
1094.90000,29.62566,280.09817
1095.00000,29.65396,280.19138
